id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1618427327 ,7bc35139-a06e-3516-8a90-5cd013c252f2,   -5.279700 ,  -36.936760 ,2023-02-02 16:17:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1618427374 ,057fef6d-5324-3dd5-ab74-cb090e53a1ed,   -5.350070 ,  -35.786430 ,2023-02-02 16:17:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1618427426 ,84dadbd0-53ea-3a39-b537-71bfbf390122,   -5.357860 ,  -35.775600 ,2023-02-02 16:17:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1618427458 ,07729062-8fe5-3f5f-a607-50f85731c54e,   -5.359260 ,  -35.785080 ,2023-02-02 16:17:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1618720243 ,d6c7c22d-ac02-301b-a637-2dd07094cc0d,   -5.692430 ,  -37.395240 ,2023-02-04 16:05:00,Brasil,RIO GRANDE DO NORTE,UPANEMA,Caatinga
 1619406305 ,7bc1798c-63b6-3c55-a180-946e1b66a274,   -5.727070 ,  -37.406800 ,2023-02-09 16:20:00,Brasil,RIO GRANDE DO NORTE,UPANEMA,Caatinga
 1619406308 ,bca98e3f-361a-393f-8b58-6e9e96781572,   -6.093750 ,  -35.569950 ,2023-02-09 16:20:00,Brasil,RIO GRANDE DO NORTE,JANUÁRIO CICCO,Caatinga
 1619669549 ,4cda2962-0cf4-362f-929a-9269123dad8e,   -6.578740 ,  -37.365330 ,2023-02-11 16:05:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1619669546 ,3664f495-71d2-3834-b9e1-e5c43ad01c4e,   -5.416300 ,  -36.802570 ,2023-02-11 16:05:00,Brasil,RIO GRANDE DO NORTE,AFONSO BEZERRA,Caatinga
 1619669543 ,55518e69-1b60-33d6-8604-2aeb5b4f3e75,   -5.270790 ,  -35.529420 ,2023-02-11 16:05:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1619669544 ,a2a536ee-698c-320e-bc19-5b1a1861c8d2,   -5.414820 ,  -36.792180 ,2023-02-11 16:05:00,Brasil,RIO GRANDE DO NORTE,AFONSO BEZERRA,Caatinga
 1620140486 ,659de480-9af6-3608-9d99-af17784a9453,   -5.658710 ,  -37.533570 ,2023-02-14 16:34:00,Brasil,RIO GRANDE DO NORTE,CARAÚBAS,Caatinga
 1621962444 ,8c38cddd-fb93-30c8-8688-4ddac2806045,   -5.476410 ,  -35.660060 ,2023-02-27 15:56:00,Brasil,RIO GRANDE DO NORTE,PUREZA,Caatinga
 1621962455 ,794c28a9-0ccf-39a1-9e4f-d87f9787e494,   -5.478180 ,  -35.672530 ,2023-02-27 15:56:00,Brasil,RIO GRANDE DO NORTE,POÇO BRANCO,Caatinga
 1621962464 ,4369ecf8-9b94-359a-ad50-bf2b7799d0b3,   -5.482930 ,  -35.666370 ,2023-02-27 15:56:00,Brasil,RIO GRANDE DO NORTE,POÇO BRANCO,Caatinga
 1621962473 ,d8975dcb-b916-3377-be08-d94793597381,   -5.486890 ,  -35.658540 ,2023-02-27 15:56:00,Brasil,RIO GRANDE DO NORTE,POÇO BRANCO,Caatinga
 1621962481 ,71cd3881-7afd-34a0-b323-542345fd86c1,   -5.488670 ,  -35.671020 ,2023-02-27 15:56:00,Brasil,RIO GRANDE DO NORTE,POÇO BRANCO,Caatinga
 1622439470 ,e3698ff9-2307-3607-a43e-c35065d636b5,   -5.204980 ,  -37.174010 ,2023-03-04 16:11:00,Brasil,RIO GRANDE DO NORTE,MOSSORÓ,Caatinga
 1626785448 ,84826e5d-b2e4-3061-a2bd-4ddbf1f4b580,   -5.103710 ,  -36.180740 ,2023-04-12 15:48:00,Brasil,RIO GRANDE DO NORTE,GALINHOS,Caatinga
 1628844860 ,f0eca16d-61fd-345f-ad24-255e4d4e4c6d,   -5.211470 ,  -36.947820 ,2023-05-03 15:48:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1629213606 ,242ecc84-5f4a-3729-a33e-ad9155e27fc9,   -5.786390 ,  -36.007420 ,2023-05-06 16:18:00,Brasil,RIO GRANDE DO NORTE,CAIÇARA DO RIO DO VENTO,Caatinga
 1630375467 ,231efdf9-82f5-3d69-ad94-de2b9d05b7d1,   -5.153060 ,  -36.678740 ,2023-05-16 16:45:00,Brasil,RIO GRANDE DO NORTE,MACAU,Caatinga
 1631965772 ,a7d8487a-32e5-3ae6-aae3-ae02142ffadf,   -6.539790 ,  -37.471250 ,2023-06-01 16:30:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1632206886 ,adae4bb8-6f13-37e2-8c38-2780338d3108,   -5.171780 ,  -35.858460 ,2023-06-03 16:18:00,Brasil,RIO GRANDE DO NORTE,PEDRA GRANDE,Caatinga
 1632207110 ,7c687716-f5b3-3d29-a812-d8456070acc4,   -5.889700 ,  -35.539530 ,2023-06-03 16:18:00,Brasil,RIO GRANDE DO NORTE,SÃO PEDRO,Caatinga
 1632404318 ,2b103111-4935-3c58-9e59-1fd5f606ec39,   -5.297300 ,  -35.606690 ,2023-06-05 16:03:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1633963356 ,8dec2853-9c43-3e38-9cb8-1807132eb68e,   -6.543940 ,  -37.461430 ,2023-06-19 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1633963357 ,5078f5dc-25c8-3b54-a702-6430e5404728,   -6.546240 ,  -37.478410 ,2023-06-19 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1635653262 ,d2a85c29-98f5-3814-8554-fceb2bf8580e,   -6.460990 ,  -38.216320 ,2023-07-02 16:54:00,Brasil,RIO GRANDE DO NORTE,TENENTE ANANIAS,Caatinga
 1637257142 ,5f9a0c02-c959-363a-9c0c-0ff6e18d1eed,   -5.070020 ,  -37.594520 ,2023-07-11 16:39:00,Brasil,RIO GRANDE DO NORTE,BARAÚNA,Caatinga
 1637465523 ,64d9a93b-cec1-3ffc-a6fb-34ba7aadb783,   -5.349420 ,  -35.573860 ,2023-07-12 15:44:00,Brasil,RIO GRANDE DO NORTE,PUREZA,Caatinga
 1637465527 ,aaae1245-215f-3932-b76a-dfe3e6965d1e,   -5.349130 ,  -35.580970 ,2023-07-12 15:44:00,Brasil,RIO GRANDE DO NORTE,PUREZA,Caatinga
 1638112922 ,39b5744f-4c4f-3326-9f28-78c800c6bd1b,   -6.405090 ,  -35.339700 ,2023-07-15 16:11:00,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Caatinga
 1639438857 ,a741d2ad-5e58-300d-8b0b-34fa8b68eba5,   -6.069290 ,  -35.578800 ,2023-07-22 16:09:00,Brasil,RIO GRANDE DO NORTE,BOM JESUS,Caatinga
 1639992460 ,b44675a6-c756-396e-ade5-35985cc49e4a,   -6.549430 ,  -37.418170 ,2023-07-25 16:37:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1640473499 ,0cddd57b-0f3c-3f2a-ae47-43fe3e77d2b6,   -6.082270 ,  -35.486160 ,2023-07-29 16:09:00,Brasil,RIO GRANDE DO NORTE,MONTE ALEGRE,Caatinga
 1640473500 ,91060274-d1ec-3670-ac9a-24b5c78d9488,   -5.737650 ,  -35.448830 ,2023-07-29 16:09:00,Brasil,RIO GRANDE DO NORTE,IELMO MARINHO,Caatinga
 1641091722 ,42a67299-0b5c-3cf1-a7ef-807cb09d676d,   -5.375750 ,  -36.000670 ,2023-07-27 16:24:00,Brasil,RIO GRANDE DO NORTE,PARAZINHO,Caatinga
 1653903653 ,58efb393-b868-3ae7-b459-2127cd97f503,   -6.346230 ,  -38.441200 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,LUÍS GOMES,Caatinga
 1653903712 ,a9511438-d142-37c1-9535-1494af79a3d6,   -5.238030 ,  -37.422290 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,MOSSORÓ,Caatinga
 1653903714 ,4594ecf7-9a6d-3f8d-acba-970b713f093a,   -5.200820 ,  -37.108650 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1653903715 ,ec63bdfe-e261-347c-afa0-6369150bde2c,   -5.199340 ,  -37.098730 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1653903716 ,2a43db60-9cc8-33ba-b3ab-527657ce5856,   -5.065520 ,  -37.049080 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1653903717 ,5a96e070-d951-3b52-bd5a-e8bec6b97fb7,   -5.064060 ,  -37.039090 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1653903718 ,ff467741-4877-3925-a860-f5dd24f70322,   -5.056090 ,  -37.050480 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,AREIA BRANCA,Caatinga
 1653903719 ,36ff0d10-b85f-3b1b-8248-d6619c9f36e5,   -5.054620 ,  -37.040500 ,2023-10-01 16:35:00,Brasil,RIO GRANDE DO NORTE,AREIA BRANCA,Caatinga
 1654220521 ,edbd12d5-9d09-36a3-9ac0-19a247369c03,   -6.403050 ,  -38.377850 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,LUÍS GOMES,Caatinga
 1654220522 ,7505611e-78d2-3012-b1cc-c4960ea61a4b,   -6.379130 ,  -35.183910 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,CANGUARETAMA,Mata Atlântica
 1654220523 ,01b03d24-1ea8-3868-a52d-5f4817c4c6c6,   -6.377840 ,  -35.175000 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,CANGUARETAMA,Mata Atlântica
 1654220529 ,672548dc-6c2e-3efc-ad72-412632238e24,   -6.272010 ,  -38.461510 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,CORONEL JOÃO PESSOA,Caatinga
 1654220540 ,c14f902f-b622-3978-a350-6ae526082e33,   -6.016870 ,  -35.352530 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,SÃO JOSÉ DE MIPIBU,Caatinga
 1654220544 ,d93fe6dd-080e-38f7-88ca-dd1e1d1607e2,   -5.381270 ,  -37.487160 ,2023-10-03 16:20:00,Brasil,RIO GRANDE DO NORTE,GOVERNADOR DIX-SEPT ROSADO,Caatinga
 1654576036 ,6e4429b3-3eb9-3bbf-83ed-cf007916abed,   -5.560170 ,  -37.386850 ,2023-10-05 16:05:00,Brasil,RIO GRANDE DO NORTE,UPANEMA,Caatinga
 1654576037 ,13818951-1e9c-3a8a-81e3-07c79b043e7a,   -5.289370 ,  -36.838930 ,2023-10-05 16:05:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1654576038 ,acab0764-928b-3b07-bad4-a4306e7d543f,   -5.287200 ,  -36.823150 ,2023-10-05 16:05:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1654576039 ,0fe2ab16-abe4-3551-b856-fd5935ab3adb,   -5.263050 ,  -36.310790 ,2023-10-05 16:05:00,Brasil,RIO GRANDE DO NORTE,GUAMARÉ,Caatinga
 1654576040 ,032cfb70-39e4-3f3a-9e00-aeb658bf74c7,   -5.263020 ,  -36.317410 ,2023-10-05 16:05:00,Brasil,RIO GRANDE DO NORTE,GUAMARÉ,Caatinga
 1654760871 ,221dba84-17a1-3d35-986b-8faff25406a4,   -6.119810 ,  -38.462990 ,2023-10-06 16:45:00,Brasil,RIO GRANDE DO NORTE,DOUTOR SEVERIANO,Caatinga
 1654760911 ,25caf4e0-f5da-3b83-9bba-812778eebec0,   -5.833750 ,  -36.968480 ,2023-10-06 16:45:00,Brasil,RIO GRANDE DO NORTE,SÃO RAFAEL,Caatinga
 1654760912 ,6b3531b3-968e-3208-9f87-63448878e3cd,   -5.826190 ,  -36.974660 ,2023-10-06 16:45:00,Brasil,RIO GRANDE DO NORTE,JUCURUTU,Caatinga
 1654760913 ,b0b1ddd1-26cb-3cf0-9e87-3120d5a560de,   -5.823820 ,  -36.959020 ,2023-10-06 16:45:00,Brasil,RIO GRANDE DO NORTE,SÃO RAFAEL,Caatinga
 1654760914 ,50a16eb0-18f0-34cc-a409-300bcad70946,   -5.822150 ,  -36.969700 ,2023-10-06 16:45:00,Brasil,RIO GRANDE DO NORTE,SÃO RAFAEL,Caatinga
 1655154116 ,0b0f30a2-c0a1-330c-ad6b-b69381b83aa2,   -6.442260 ,  -38.220250 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,TENENTE ANANIAS,Caatinga
 1655154117 ,d1d666e7-6574-30c8-88c7-b3078dd36cd9,   -6.401800 ,  -38.444780 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,LUÍS GOMES,Caatinga
 1655154121 ,d33f08cf-6dcb-3121-b799-398d00233505,   -6.051210 ,  -37.113610 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,JUCURUTU,Caatinga
 1655154122 ,6e267350-ca84-31a4-98f8-293de271a1c5,   -6.049840 ,  -37.104300 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,JUCURUTU,Caatinga
 1655154127 ,ca59f552-3763-3e00-804d-6dc9ab54fee9,   -5.819440 ,  -36.980220 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,JUCURUTU,Caatinga
 1655154147 ,782f0bac-6f90-39f7-9175-f691970d603c,   -5.206150 ,  -36.874390 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1655154149 ,ae6fd4fe-9b5b-3c0b-b5a3-c330e67c4e6b,   -5.144240 ,  -37.337460 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,MOSSORÓ,Caatinga
 1655154150 ,49720464-9fe5-3aac-aab3-ac7b6188c57a,   -5.041980 ,  -37.393080 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,MOSSORÓ,Caatinga
 1655154155 ,c61afd94-a902-3060-9378-b5acf752ba52,   -4.905000 ,  -37.334580 ,2023-10-08 16:33:00,Brasil,RIO GRANDE DO NORTE,TIBAU,Caatinga
 1655462021 ,44194e61-986c-3a3c-9c5d-7e8e29865306,   -5.978170 ,  -37.112760 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,JUCURUTU,Caatinga
 1655462029 ,5ce63f3f-c9a7-3e88-9c10-51c09182bd7f,   -5.363570 ,  -36.877460 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1655462030 ,32c9a9cb-fc1b-31fc-88f8-1d4e1f11e63e,   -5.362130 ,  -36.867280 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1655462031 ,67c1be03-a4f4-3724-996b-1328af882ed9,   -5.354060 ,  -36.878810 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga
 1655462038 ,3cdfeb3c-d985-314b-b211-22d2a96181cd,   -5.281110 ,  -36.033110 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,CAIÇARA DO NORTE,Caatinga
 1655462042 ,f3be3760-e245-3359-bb57-5b14765dbab0,   -5.104040 ,  -36.921590 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,PORTO DO MANGUE,Caatinga
 1655462043 ,5412aed0-f1da-3955-a2f1-0a4c5955dfdc,   -5.102610 ,  -36.911490 ,2023-10-10 16:18:00,Brasil,RIO GRANDE DO NORTE,PORTO DO MANGUE,Caatinga
 1655700592 ,addd5707-9fbc-34c4-8df0-dbd5ba4d9165,   -6.553860 ,  -37.397150 ,2023-10-11 16:56:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1655852249 ,e38545cf-a353-38e6-82e0-ffb74974e26e,   -6.236650 ,  -35.595540 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRINHA,Caatinga
 1655852250 ,67b02ea5-f245-3851-bbc6-cd4bb77db7e0,   -6.228060 ,  -35.601970 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRINHA,Caatinga
 1655852251 ,360bec4e-2783-3fb9-b9d9-2b9078f6ce88,   -6.225920 ,  -35.586850 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRINHA,Caatinga
 1655852252 ,bc888df4-7b33-34f2-9603-bcefdf70f21b,   -6.225200 ,  -35.597080 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRINHA,Caatinga
 1655852253 ,37727c82-4553-3829-afcc-4e243361ae0a,   -6.223170 ,  -35.581950 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,SERRINHA,Caatinga
 1655852254 ,2ea15e07-8f15-31d0-99e6-a709cf031d3e,   -5.810270 ,  -36.996800 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,AÇU,Caatinga
 1655852255 ,334bc813-800d-3ee7-9fe3-13de7a2e203a,   -5.807750 ,  -36.978200 ,2023-10-12 16:01:00,Brasil,RIO GRANDE DO NORTE,AÇU,Caatinga
 1656002526 ,4828dba5-7dc7-30d0-bbe5-70ab3d5cc2aa,   -6.556370 ,  -37.408860 ,2023-10-13 16:41:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga
 1656002532 ,365c3382-9a92-3a76-bf59-139c1c181caa,   -6.282270 ,  -38.549920 ,2023-10-13 16:41:00,Brasil,RIO GRANDE DO NORTE,SÃO MIGUEL,Caatinga
 1656002557 ,72d2d6e3-2834-30d6-89f3-685924a41849,   -5.391440 ,  -35.787730 ,2023-10-13 16:43:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1656002558 ,3cbb25d9-b7c4-3149-bb5c-b76ea15c56dc,   -5.387150 ,  -35.794060 ,2023-10-13 16:43:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga
 1656002563 ,7df199f6-2e14-3f4e-84af-ff3514b9b0a5,   -5.249170 ,  -36.938580 ,2023-10-13 16:43:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga
 1656168488 ,e06c820a-2c1e-3a45-a494-90d85f092b3a,   -4.997370 ,  -36.899890 ,2023-10-14 15:46:00,Brasil,RIO GRANDE DO NORTE,PORTO DO MANGUE,Caatinga
 1656168532 ,348642a6-6a75-30eb-8b5f-b5367ab632d6,   -5.001650 ,  -36.895690 ,2023-10-14 15:46:00,Brasil,RIO GRANDE DO NORTE,PORTO DO MANGUE,Caatinga
 1656318874 ,83282bfa-6aa0-34e9-8edb-44bca2d6bfe1,   -6.240220 ,  -38.435670 ,2023-10-15 16:28:00,Brasil,RIO GRANDE DO NORTE,CORONEL JOÃO PESSOA,Caatinga
 1656318880 ,04873911-66a7-349b-bf91-41a31654cd04,   -5.410870 ,  -35.381030 ,2023-10-15 16:28:00,Brasil,RIO GRANDE DO NORTE,RIO DO FOGO,Mata Atlântica
 1656318881 ,5c4266a1-946b-369f-9973-c442c3f31360,   -5.402900 ,  -35.392510 ,2023-10-15 16:28:00,Brasil,RIO GRANDE DO NORTE,RIO DO FOGO,Mata Atlântica
 1656318882 ,7bc12807-d38a-3fef-888b-7e91d511d49c,   -5.401420 ,  -35.382430 ,2023-10-15 16:28:00,Brasil,RIO GRANDE DO NORTE,RIO DO FOGO,Mata Atlântica
